Year,Month,Day,Hour,Host,Latency(ms),TTL
2019,7,1,12,ILMOCOP3CT08-16,12,122
2019,7,1,12,ILMOCOP3CT08-16,17,122
2019,7,1,12,ILMOCOP3CT08-16,12,122
2019,7,1,12,ILMOCOP3CT08-16,12,122
2019,7,1,12,ILMOCOP3CT08-16,13,122
2019,7,1,12,ILMOCOP3CT08-16,10,122
2019,7,1,12,ILMOCOP3CT08-17,9,122
2019,7,1,12,ILMOCOP3CT08-17,11,122
2019,7,1,12,ILMOCOP3CT08-17,9,122
2019,7,1,12,ILMOCOP3CT08-17,9,122
2019,7,1,12,ILMOCOP3CT08-17,9,122
2019,7,1,12,ILMOCOP3CT08-17,70,122
2019,7,1,12,ILMOCOP3CT08-17,11,122
2019,7,1,12,ILMOCOP3CT08-17,9,122
2019,7,1,12,ILMOCOP3CT08-17,12,122
2019,7,1,12,ILMOCOP3CT08-17,9,122
2019,7,1,12,ILMOCOP3CT08-18,9,122
2019,7,1,12,ILMOCOP3CT08-18,9,122
2019,7,1,12,ILMOCOP3CT08-18,9,122
2019,7,1,12,ILMOCOP3CT08-18,10,122
2019,7,1,12,ILMOCOP3CT08-18,9,122
2019,7,1,12,ILMOCOP3CT08-18,12,122
2019,7,1,12,ILMOCOP3CT08-18,9,122
2019,7,1,12,ILMOCOP3CT08-18,14,122
2019,7,1,12,ILMOCOP3CT08-18,11,122
2019,7,1,12,ILMOCOP3CT08-18,10,122
2019,7,1,12,ILMOCOP3CT08-19,9,122
2019,7,1,12,ILMOCOP3CT08-19,14,122
2019,7,1,12,ILMOCOP3CT08-19,9,122
2019,7,1,12,ILMOCOP3CT08-19,18,122
2019,7,1,12,ILMOCOP3CT08-19,12,122
2019,7,1,12,ILMOCOP3CT08-19,15,122
2019,7,1,12,ILMOCOP3CT08-19,14,122
2019,7,1,12,ILMOCOP3CT08-19,11,122
2019,7,1,12,ILMOCOP3CT08-19,10,122
2019,7,1,12,ILMOCOP3CT08-19,12,122
2019,7,1,12,ILMOCOP3CT08-20,11,122
2019,7,1,12,ILMOCOP3CT08-20,10,122
2019,7,1,12,ILMOCOP3CT08-20,56,122
2019,7,1,12,ILMOCOP3CT08-20,22,122
2019,7,1,12,ILMOCOP3CT08-20,9,122
2019,7,1,12,ILMOCOP3CT08-20,13,122
2019,7,1,12,ILMOCOP3CT08-20,10,122
2019,7,1,12,ILMOCOP3CT08-20,103,122
2019,7,1,12,ILMOCOP3CT08-20,9,122
2019,7,1,12,ILMOCOP3CT08-20,9,122
2019,7,1,14,ILMOCOP3CT08-11,30,122
2019,7,1,14,ILMOCOP3CT08-11,43,122
2019,7,1,14,ILMOCOP3CT08-11,23,122
2019,7,1,14,ILMOCOP3CT08-11,19,122
2019,7,1,14,ILMOCOP3CT08-11,23,122
2019,7,1,14,ILMOCOP3CT08-11,30,122
2019,7,1,14,ILMOCOP3CT08-11,26,122
2019,7,1,14,ILMOCOP3CT08-11,45,122
2019,7,1,14,ILMOCOP3CT08-11,24,122
2019,7,1,14,ILMOCOP3CT08-11,11,122
2019,7,1,14,ILMOCOP3CT08-12,23,122
2019,7,1,14,ILMOCOP3CT08-12,23,122
2019,7,1,14,ILMOCOP3CT08-12,16,122
2019,7,1,14,ILMOCOP3CT08-12,13,122
2019,7,1,14,ILMOCOP3CT08-12,12,122
2019,7,1,14,ILMOCOP3CT08-12,19,122
2019,7,1,14,ILMOCOP3CT08-12,30,122
2019,7,1,14,ILMOCOP3CT08-12,12,122
2019,7,1,14,ILMOCOP3CT08-12,36,122
2019,7,1,14,ILMOCOP3CT08-12,17,122
2019,7,1,14,ILMOCOP3CT08-13,23,122
2019,7,1,14,ILMOCOP3CT08-13,12,122
2019,7,1,14,ILMOCOP3CT08-13,25,122
2019,7,1,14,ILMOCOP3CT08-13,22,122
2019,7,1,14,ILMOCOP3CT08-13,41,122
2019,7,1,14,ILMOCOP3CT08-13,27,122
2019,7,1,14,ILMOCOP3CT08-13,19,122
2019,7,1,14,ILMOCOP3CT08-13,25,122
2019,7,1,14,ILMOCOP3CT08-13,20,122
2019,7,1,14,ILMOCOP3CT08-13,11,122
2019,7,1,14,ILMOCOP3CT08-14,15,122
2019,7,1,14,ILMOCOP3CT08-14,24,122
2019,7,1,14,ILMOCOP3CT08-14,29,122
2019,7,1,14,ILMOCOP3CT08-14,58,122
2019,7,1,14,ILMOCOP3CT08-14,21,122
2019,7,1,14,ILMOCOP3CT08-14,24,122
2019,7,1,14,ILMOCOP3CT08-14,22,122
2019,7,1,14,ILMOCOP3CT08-14,12,122
2019,7,1,14,ILMOCOP3CT08-14,27,122
2019,7,1,14,ILMOCOP3CT08-14,36,122
2019,7,1,14,ILMOCOP3CT08-15,44,122
2019,7,1,14,ILMOCOP3CT08-15,11,122
2019,7,1,14,ILMOCOP3CT08-15,26,122
2019,7,1,14,ILMOCOP3CT08-15,43,122
2019,7,1,14,ILMOCOP3CT08-15,26,122
2019,7,1,14,ILMOCOP3CT08-15,38,122
2019,7,1,14,ILMOCOP3CT08-15,16,122
2019,7,1,14,ILMOCOP3CT08-15,24,122
2019,7,1,14,ILMOCOP3CT08-15,81,122
2019,7,1,14,ILMOCOP3CT08-15,36,122
2019,7,1,14,ILMOCOP3CT08-16,29,122
2019,7,1,14,ILMOCOP3CT08-16,69,122
2019,7,1,14,ILMOCOP3CT08-16,41,122
2019,7,1,14,ILMOCOP3CT08-16,27,122
2019,7,1,14,ILMOCOP3CT08-16,36,122
2019,7,1,14,ILMOCOP3CT08-16,11,122
2019,7,1,14,ILMOCOP3CT08-16,48,122
2019,7,1,14,ILMOCOP3CT08-16,12,122
2019,7,1,14,ILMOCOP3CT08-16,23,122
2019,7,1,14,ILMOCOP3CT08-16,19,122
2019,7,1,14,ILMOCOP3CT08-17,19,122
2019,7,1,14,ILMOCOP3CT08-17,14,122
2019,7,1,14,ILMOCOP3CT08-17,18,122
2019,7,1,14,ILMOCOP3CT08-17,10,122
2019,7,1,14,ILMOCOP3CT08-17,41,122
2019,7,1,14,ILMOCOP3CT08-17,11,122
2019,7,1,14,ILMOCOP3CT08-17,30,122
2019,7,1,14,ILMOCOP3CT08-17,24,122
2019,7,1,14,ILMOCOP3CT08-17,21,122
2019,7,1,14,ILMOCOP3CT08-17,18,122
2019,7,1,14,ILMOCOP3CT08-18,27,122
2019,7,1,14,ILMOCOP3CT08-18,17,122
2019,7,1,14,ILMOCOP3CT08-18,10,122
2019,7,1,14,ILMOCOP3CT08-18,16,122
2019,7,1,14,ILMOCOP3CT08-18,22,122
2019,7,1,14,ILMOCOP3CT08-18,78,122
2019,7,1,14,ILMOCOP3CT08-18,12,122
2019,7,1,14,ILMOCOP3CT08-18,15,122
2019,7,1,14,ILMOCOP3CT08-18,23,122
2019,7,1,14,ILMOCOP3CT08-18,29,122
2019,7,1,14,ILMOCOP3CT08-19,20,122
2019,7,1,14,ILMOCOP3CT08-19,18,122
2019,7,1,14,ILMOCOP3CT08-19,17,122
2019,7,1,14,ILMOCOP3CT08-19,31,122
2019,7,1,14,ILMOCOP3CT08-19,19,122
2019,7,1,14,ILMOCOP3CT08-19,20,122
2019,7,1,14,ILMOCOP3CT08-19,13,122
2019,7,1,14,ILMOCOP3CT08-19,22,122
2019,7,1,14,ILMOCOP3CT08-19,36,122
2019,7,1,14,ILMOCOP3CT08-19,19,122
2019,7,1,14,ILMOCOP3CT08-20,19,122
2019,7,1,14,ILMOCOP3CT08-20,96,122
2019,7,1,14,ILMOCOP3CT08-20,26,122
2019,7,1,14,ILMOCOP3CT08-20,13,122
2019,7,1,14,ILMOCOP3CT08-20,32,122
2019,7,1,14,ILMOCOP3CT08-20,79,122
2019,7,1,14,ILMOCOP3CT08-20,17,122
2019,7,1,14,ILMOCOP3CT08-20,34,122
2019,7,1,14,ILMOCOP3CT08-20,26,122
2019,7,1,14,ILMOCOP3CT08-20,20,122
2019,7,2,8,ILMOCOP3CT08-11,14,122
2019,7,2,8,ILMOCOP3CT08-11,12,122
2019,7,2,8,ILMOCOP3CT08-11,14,122
2019,7,2,8,ILMOCOP3CT08-11,13,122
2019,7,2,8,ILMOCOP3CT08-11,18,122
2019,7,2,8,ILMOCOP3CT08-11,15,122
2019,7,2,8,ILMOCOP3CT08-11,17,122
2019,7,2,8,ILMOCOP3CT08-11,13,122
2019,7,2,8,ILMOCOP3CT08-11,11,122
2019,7,2,8,ILMOCOP3CT08-11,15,122
2019,7,2,8,ILMOCOP3CT08-12,41,122
2019,7,2,8,ILMOCOP3CT08-12,13,122
2019,7,2,8,ILMOCOP3CT08-12,13,122
2019,7,2,8,ILMOCOP3CT08-12,49,122
2019,7,2,8,ILMOCOP3CT08-12,9,122
2019,7,2,8,ILMOCOP3CT08-12,52,122
2019,7,2,8,ILMOCOP3CT08-12,11,122
2019,7,2,8,ILMOCOP3CT08-12,17,122
2019,7,2,8,ILMOCOP3CT08-12,11,122
2019,7,2,8,ILMOCOP3CT08-12,12,122
2019,7,2,8,ILMOCOP3CT08-13,10,122
2019,7,2,8,ILMOCOP3CT08-13,36,122
2019,7,2,8,ILMOCOP3CT08-13,39,122
2019,7,2,8,ILMOCOP3CT08-13,20,122
2019,7,2,8,ILMOCOP3CT08-13,28,122
2019,7,2,8,ILMOCOP3CT08-13,19,122
2019,7,2,8,ILMOCOP3CT08-13,22,122
2019,7,2,8,ILMOCOP3CT08-13,19,122
2019,7,2,8,ILMOCOP3CT08-13,13,122
2019,7,2,8,ILMOCOP3CT08-13,12,122
2019,7,2,8,ILMOCOP3CT08-14,12,122
2019,7,2,8,ILMOCOP3CT08-14,9,122
2019,7,2,8,ILMOCOP3CT08-14,10,122
2019,7,2,8,ILMOCOP3CT08-14,9,122
2019,7,2,8,ILMOCOP3CT08-14,9,122
2019,7,2,8,ILMOCOP3CT08-14,19,122
2019,7,2,8,ILMOCOP3CT08-14,29,122
2019,7,2,8,ILMOCOP3CT08-14,14,122
2019,7,2,8,ILMOCOP3CT08-14,19,122
2019,7,2,8,ILMOCOP3CT08-14,20,122
2019,7,2,8,ILMOCOP3CT08-15,23,122
2019,7,2,8,ILMOCOP3CT08-15,15,122
2019,7,2,8,ILMOCOP3CT08-15,32,122
2019,7,2,8,ILMOCOP3CT08-15,36,122
2019,7,2,8,ILMOCOP3CT08-15,38,122
2019,7,2,8,ILMOCOP3CT08-15,9,122
2019,7,2,8,ILMOCOP3CT08-15,9,122
2019,7,2,8,ILMOCOP3CT08-15,19,122
2019,7,2,8,ILMOCOP3CT08-15,22,122
2019,7,2,8,ILMOCOP3CT08-15,27,122
2019,7,2,8,ILMOCOP3CT08-16,27,122
2019,7,2,8,ILMOCOP3CT08-16,51,122
2019,7,2,8,ILMOCOP3CT08-16,19,122
2019,7,2,8,ILMOCOP3CT08-16,22,122
2019,7,2,8,ILMOCOP3CT08-16,48,122
2019,7,2,8,ILMOCOP3CT08-16,38,122
2019,7,2,8,ILMOCOP3CT08-16,35,122
2019,7,2,8,ILMOCOP3CT08-16,37,122
2019,7,2,8,ILMOCOP3CT08-16,41,122
2019,7,2,8,ILMOCOP3CT08-16,33,122
2019,7,2,8,ILMOCOP3CT08-17,78,122
2019,7,2,8,ILMOCOP3CT08-17,9,122
2019,7,2,8,ILMOCOP3CT08-17,9,122
2019,7,2,8,ILMOCOP3CT08-17,9,122
2019,7,2,8,ILMOCOP3CT08-17,40,122
2019,7,2,8,ILMOCOP3CT08-17,16,122
2019,7,2,8,ILMOCOP3CT08-17,16,122
2019,7,2,8,ILMOCOP3CT08-17,29,122
2019,7,2,8,ILMOCOP3CT08-17,29,122
2019,7,2,8,ILMOCOP3CT08-17,34,122
2019,7,2,8,ILMOCOP3CT08-18,30,122
2019,7,2,8,ILMOCOP3CT08-18,43,122
2019,7,2,8,ILMOCOP3CT08-18,30,122
2019,7,2,8,ILMOCOP3CT08-18,24,122
2019,7,2,8,ILMOCOP3CT08-18,25,122
2019,7,2,8,ILMOCOP3CT08-18,28,122
2019,7,2,8,ILMOCOP3CT08-18,42,122
2019,7,2,8,ILMOCOP3CT08-18,27,122
2019,7,2,8,ILMOCOP3CT08-18,59,122
2019,7,2,8,ILMOCOP3CT08-18,106,122
2019,7,2,8,ILMOCOP3CT08-19,23,122
2019,7,2,8,ILMOCOP3CT08-19,13,122
2019,7,2,8,ILMOCOP3CT08-19,9,122
2019,7,2,8,ILMOCOP3CT08-19,9,122
2019,7,2,8,ILMOCOP3CT08-19,13,122
2019,7,2,8,ILMOCOP3CT08-19,9,122
2019,7,2,8,ILMOCOP3CT08-19,21,122
2019,7,2,8,ILMOCOP3CT08-19,22,122
2019,7,2,8,ILMOCOP3CT08-19,21,122
2019,7,2,8,ILMOCOP3CT08-19,19,122
2019,7,2,8,ILMOCOP3CT08-20,18,122
2019,7,2,8,ILMOCOP3CT08-20,14,122
2019,7,2,8,ILMOCOP3CT08-20,27,122
2019,7,2,8,ILMOCOP3CT08-20,23,122
2019,7,2,8,ILMOCOP3CT08-20,18,122
2019,7,2,8,ILMOCOP3CT08-20,36,122
2019,7,2,8,ILMOCOP3CT08-20,10,122
2019,7,2,8,ILMOCOP3CT08-20,17,122
2019,7,2,8,ILMOCOP3CT08-20,33,122
2019,7,2,8,ILMOCOP3CT08-20,9,122
2019,7,2,9,ILMOCOP3CT08-11,14,122
2019,7,2,9,ILMOCOP3CT08-11,11,122
2019,7,2,9,ILMOCOP3CT08-11,65,122
2019,7,2,9,ILMOCOP3CT08-11,14,122
2019,7,2,9,ILMOCOP3CT08-11,15,122
2019,7,2,9,ILMOCOP3CT08-11,9,122
2019,7,2,9,ILMOCOP3CT08-11,45,122
2019,7,2,9,ILMOCOP3CT08-11,9,122
2019,7,2,9,ILMOCOP3CT08-11,9,122
2019,7,2,9,ILMOCOP3CT08-11,15,122
2019,7,2,9,ILMOCOP3CT08-12,13,122
2019,7,2,9,ILMOCOP3CT08-12,10,122
2019,7,2,9,ILMOCOP3CT08-12,16,122
2019,7,2,9,ILMOCOP3CT08-12,10,122
2019,7,2,9,ILMOCOP3CT08-12,16,122
2019,7,2,9,ILMOCOP3CT08-12,9,122
2019,7,2,9,ILMOCOP3CT08-12,9,122
2019,7,2,9,ILMOCOP3CT08-12,9,122
2019,7,2,9,ILMOCOP3CT08-12,9,122
2019,7,2,9,ILMOCOP3CT08-12,10,122
2019,7,2,9,ILMOCOP3CT08-13,10,122
2019,7,2,9,ILMOCOP3CT08-13,41,122
2019,7,2,9,ILMOCOP3CT08-13,9,122
2019,7,2,9,ILMOCOP3CT08-13,11,122
2019,7,2,9,ILMOCOP3CT08-13,9,122
2019,7,2,9,ILMOCOP3CT08-13,9,122
2019,7,2,9,ILMOCOP3CT08-13,24,122
2019,7,2,9,ILMOCOP3CT08-13,9,122
2019,7,2,9,ILMOCOP3CT08-13,9,122
2019,7,2,9,ILMOCOP3CT08-13,10,122
2019,7,2,9,ILMOCOP3CT08-14,12,122
2019,7,2,9,ILMOCOP3CT08-14,9,122
2019,7,2,9,ILMOCOP3CT08-14,9,122
2019,7,2,9,ILMOCOP3CT08-14,10,122
2019,7,2,9,ILMOCOP3CT08-14,10,122
2019,7,2,9,ILMOCOP3CT08-14,10,122
2019,7,2,9,ILMOCOP3CT08-14,10,122
2019,7,2,9,ILMOCOP3CT08-14,9,122
2019,7,2,9,ILMOCOP3CT08-14,9,122
2019,7,2,9,ILMOCOP3CT08-14,10,122
2019,7,2,9,ILMOCOP3CT08-15,30,122
2019,7,2,9,ILMOCOP3CT08-15,9,122
2019,7,2,9,ILMOCOP3CT08-15,11,122
2019,7,2,9,ILMOCOP3CT08-15,12,122
2019,7,2,9,ILMOCOP3CT08-15,9,122
2019,7,2,9,ILMOCOP3CT08-15,12,122
2019,7,2,9,ILMOCOP3CT08-15,9,122
2019,7,2,9,ILMOCOP3CT08-15,9,122
2019,7,2,9,ILMOCOP3CT08-15,9,122
2019,7,2,9,ILMOCOP3CT08-15,9,122
2019,7,2,9,ILMOCOP3CT08-16,9,122
2019,7,2,9,ILMOCOP3CT08-16,12,122
2019,7,2,9,ILMOCOP3CT08-16,9,122
2019,7,2,9,ILMOCOP3CT08-16,9,122
2019,7,2,9,ILMOCOP3CT08-16,9,122
2019,7,2,9,ILMOCOP3CT08-16,9,122
2019,7,2,9,ILMOCOP3CT08-16,9,122
2019,7,2,9,ILMOCOP3CT08-16,9,122
2019,7,2,9,ILMOCOP3CT08-16,9,122
2019,7,2,9,ILMOCOP3CT08-17,9,122
2019,7,2,9,ILMOCOP3CT08-17,11,122
2019,7,2,9,ILMOCOP3CT08-17,10,122
2019,7,2,9,ILMOCOP3CT08-17,15,122
2019,7,2,9,ILMOCOP3CT08-17,10,122
2019,7,2,9,ILMOCOP3CT08-17,9,122
2019,7,2,9,ILMOCOP3CT08-17,9,122
2019,7,2,9,ILMOCOP3CT08-17,12,122
2019,7,2,9,ILMOCOP3CT08-17,30,122
2019,7,2,9,ILMOCOP3CT08-17,10,122
2019,7,2,9,ILMOCOP3CT08-18,12,122
2019,7,2,9,ILMOCOP3CT08-18,9,122
2019,7,2,9,ILMOCOP3CT08-18,11,122
2019,7,2,9,ILMOCOP3CT08-18,9,122
2019,7,2,9,ILMOCOP3CT08-18,10,122
2019,7,2,9,ILMOCOP3CT08-18,9,122
2019,7,2,9,ILMOCOP3CT08-18,43,122
2019,7,2,9,ILMOCOP3CT08-18,11,122
2019,7,2,9,ILMOCOP3CT08-18,9,122
2019,7,2,9,ILMOCOP3CT08-18,11,122
2019,7,2,9,ILMOCOP3CT08-19,9,122
2019,7,2,9,ILMOCOP3CT08-19,9,122
2019,7,2,9,ILMOCOP3CT08-19,30,122
2019,7,2,9,ILMOCOP3CT08-19,10,122
2019,7,2,9,ILMOCOP3CT08-19,9,122
2019,7,2,9,ILMOCOP3CT08-19,9,122
2019,7,2,9,ILMOCOP3CT08-19,10,122
2019,7,2,9,ILMOCOP3CT08-19,10,122
2019,7,2,9,ILMOCOP3CT08-19,9,122
2019,7,2,9,ILMOCOP3CT08-19,9,122
2019,7,2,9,ILMOCOP3CT08-20,9,122
2019,7,2,9,ILMOCOP3CT08-20,10,122
2019,7,2,9,ILMOCOP3CT08-20,10,122
2019,7,2,9,ILMOCOP3CT08-20,11,122
2019,7,2,9,ILMOCOP3CT08-20,9,122
2019,7,2,9,ILMOCOP3CT08-20,15,122
2019,7,2,9,ILMOCOP3CT08-20,20,122
2019,7,2,9,ILMOCOP3CT08-20,11,122
2019,7,2,9,ILMOCOP3CT08-20,12,122
2019,7,2,9,ILMOCOP3CT08-20,9,122
2019,7,2,10,ILMOCOP3CT08-11,12,122
2019,7,2,10,ILMOCOP3CT08-11,10,122
2019,7,2,10,ILMOCOP3CT08-11,24,122
2019,7,2,10,ILMOCOP3CT08-11,10,122
2019,7,2,10,ILMOCOP3CT08-11,12,122
2019,7,2,10,ILMOCOP3CT08-11,9,122
2019,7,2,10,ILMOCOP3CT08-11,21,122
2019,7,2,10,ILMOCOP3CT08-11,40,122
2019,7,2,10,ILMOCOP3CT08-11,12,122
2019,7,2,10,ILMOCOP3CT08-11,14,122
2019,7,2,10,ILMOCOP3CT08-12,9,122
2019,7,2,10,ILMOCOP3CT08-12,9,122
2019,7,2,10,ILMOCOP3CT08-12,11,122
2019,7,2,10,ILMOCOP3CT08-12,9,122
2019,7,2,10,ILMOCOP3CT08-12,9,122
2019,7,2,10,ILMOCOP3CT08-12,9,122
2019,7,2,10,ILMOCOP3CT08-12,15,122
2019,7,2,10,ILMOCOP3CT08-12,9,122
2019,7,2,10,ILMOCOP3CT08-12,9,122
2019,7,2,10,ILMOCOP3CT08-12,12,122
2019,7,2,10,ILMOCOP3CT08-13,11,122
2019,7,2,10,ILMOCOP3CT08-13,9,122
2019,7,2,10,ILMOCOP3CT08-13,9,122
2019,7,2,10,ILMOCOP3CT08-13,11,122
2019,7,2,10,ILMOCOP3CT08-13,12,122
2019,7,2,10,ILMOCOP3CT08-13,9,122
2019,7,2,10,ILMOCOP3CT08-13,9,122
2019,7,2,10,ILMOCOP3CT08-13,10,122
2019,7,2,10,ILMOCOP3CT08-13,9,122
2019,7,2,10,ILMOCOP3CT08-13,15,122
2019,7,2,10,ILMOCOP3CT08-14,9,122
2019,7,2,10,ILMOCOP3CT08-14,10,122
2019,7,2,10,ILMOCOP3CT08-14,9,122
2019,7,2,10,ILMOCOP3CT08-14,12,122
2019,7,2,10,ILMOCOP3CT08-14,21,122
2019,7,2,10,ILMOCOP3CT08-14,10,122
2019,7,2,10,ILMOCOP3CT08-14,16,122
2019,7,2,10,ILMOCOP3CT08-14,16,122
2019,7,2,10,ILMOCOP3CT08-14,11,122
2019,7,2,10,ILMOCOP3CT08-14,10,122
2019,7,2,10,ILMOCOP3CT08-15,9,122
2019,7,2,10,ILMOCOP3CT08-15,9,122
2019,7,2,10,ILMOCOP3CT08-15,10,122
2019,7,2,10,ILMOCOP3CT08-15,12,122
2019,7,2,10,ILMOCOP3CT08-15,21,122
2019,7,2,10,ILMOCOP3CT08-15,10,122
2019,7,2,10,ILMOCOP3CT08-15,13,122
2019,7,2,10,ILMOCOP3CT08-15,9,122
2019,7,2,10,ILMOCOP3CT08-15,12,122
2019,7,2,10,ILMOCOP3CT08-15,9,122
2019,7,2,10,ILMOCOP3CT08-16,12,122
2019,7,2,10,ILMOCOP3CT08-16,11,122
2019,7,2,10,ILMOCOP3CT08-16,10,122
2019,7,2,10,ILMOCOP3CT08-16,36,122
2019,7,2,10,ILMOCOP3CT08-16,9,122
2019,7,2,10,ILMOCOP3CT08-16,9,122
2019,7,2,10,ILMOCOP3CT08-16,9,122
2019,7,2,10,ILMOCOP3CT08-16,9,122
2019,7,2,10,ILMOCOP3CT08-16,11,122
2019,7,2,10,ILMOCOP3CT08-16,10,122
2019,7,2,10,ILMOCOP3CT08-17,29,122
2019,7,2,10,ILMOCOP3CT08-17,11,122
2019,7,2,10,ILMOCOP3CT08-17,9,122
2019,7,2,10,ILMOCOP3CT08-17,34,122
2019,7,2,10,ILMOCOP3CT08-17,9,122
2019,7,2,10,ILMOCOP3CT08-17,15,122
2019,7,2,10,ILMOCOP3CT08-17,11,122
2019,7,2,10,ILMOCOP3CT08-17,16,122
2019,7,2,10,ILMOCOP3CT08-17,24,122
2019,7,2,10,ILMOCOP3CT08-17,12,122
2019,7,2,10,ILMOCOP3CT08-18,9,122
2019,7,2,10,ILMOCOP3CT08-18,14,122
2019,7,2,10,ILMOCOP3CT08-18,11,122
2019,7,2,10,ILMOCOP3CT08-18,15,122
2019,7,2,10,ILMOCOP3CT08-18,27,122
2019,7,2,10,ILMOCOP3CT08-18,10,122
2019,7,2,10,ILMOCOP3CT08-18,36,122
2019,7,2,10,ILMOCOP3CT08-18,11,122
2019,7,2,10,ILMOCOP3CT08-18,15,122
2019,7,2,10,ILMOCOP3CT08-18,20,122
2019,7,2,10,ILMOCOP3CT08-19,17,122
2019,7,2,10,ILMOCOP3CT08-19,21,122
2019,7,2,10,ILMOCOP3CT08-19,12,122
2019,7,2,10,ILMOCOP3CT08-19,10,122
2019,7,2,10,ILMOCOP3CT08-19,14,122
2019,7,2,10,ILMOCOP3CT08-19,16,122
2019,7,2,10,ILMOCOP3CT08-19,11,122
2019,7,2,10,ILMOCOP3CT08-19,9,122
2019,7,2,10,ILMOCOP3CT08-19,12,122
2019,7,2,10,ILMOCOP3CT08-19,14,122
2019,7,2,10,ILMOCOP3CT08-20,10,122
2019,7,2,10,ILMOCOP3CT08-20,10,122
2019,7,2,10,ILMOCOP3CT08-20,14,122
2019,7,2,10,ILMOCOP3CT08-20,9,122
2019,7,2,10,ILMOCOP3CT08-20,11,122
2019,7,2,10,ILMOCOP3CT08-20,22,122
2019,7,2,10,ILMOCOP3CT08-20,20,122
2019,7,2,10,ILMOCOP3CT08-20,11,122
2019,7,2,10,ILMOCOP3CT08-20,13,122
2019,7,2,10,ILMOCOP3CT08-20,9,122
2019,7,2,11,ILMOCOP3CT08-11,23,122
2019,7,2,11,ILMOCOP3CT08-11,11,122
2019,7,2,11,ILMOCOP3CT08-11,10,122
2019,7,2,11,ILMOCOP3CT08-11,18,122
2019,7,2,11,ILMOCOP3CT08-11,11,122
2019,7,2,11,ILMOCOP3CT08-11,12,122
2019,7,2,11,ILMOCOP3CT08-11,14,122
2019,7,2,11,ILMOCOP3CT08-11,13,122
2019,7,2,11,ILMOCOP3CT08-11,11,122
2019,7,2,11,ILMOCOP3CT08-11,16,122
2019,7,2,11,ILMOCOP3CT08-12,14,122
2019,7,2,11,ILMOCOP3CT08-12,13,122
2019,7,2,11,ILMOCOP3CT08-12,10,122
2019,7,2,11,ILMOCOP3CT08-12,16,122
2019,7,2,11,ILMOCOP3CT08-12,11,122
2019,7,2,11,ILMOCOP3CT08-12,11,122
2019,7,2,11,ILMOCOP3CT08-12,37,122
2019,7,2,11,ILMOCOP3CT08-12,9,122
2019,7,2,11,ILMOCOP3CT08-12,13,122
2019,7,2,11,ILMOCOP3CT08-12,10,122
2019,7,2,11,ILMOCOP3CT08-13,11,122
2019,7,2,11,ILMOCOP3CT08-13,14,122
2019,7,2,11,ILMOCOP3CT08-13,13,122
2019,7,2,11,ILMOCOP3CT08-13,10,122
2019,7,2,11,ILMOCOP3CT08-13,47,122
2019,7,2,11,ILMOCOP3CT08-13,10,122
2019,7,2,11,ILMOCOP3CT08-13,12,122
2019,7,2,11,ILMOCOP3CT08-13,10,122
2019,7,2,11,ILMOCOP3CT08-13,12,122
2019,7,2,11,ILMOCOP3CT08-13,10,122
2019,7,2,11,ILMOCOP3CT08-14,10,122
2019,7,2,11,ILMOCOP3CT08-14,10,122
2019,7,2,11,ILMOCOP3CT08-14,13,122
2019,7,2,11,ILMOCOP3CT08-14,20,122
2019,7,2,11,ILMOCOP3CT08-14,11,122
2019,7,2,11,ILMOCOP3CT08-14,12,122
2019,7,2,11,ILMOCOP3CT08-14,18,122
2019,7,2,11,ILMOCOP3CT08-14,14,122
2019,7,2,11,ILMOCOP3CT08-14,13,122
2019,7,2,11,ILMOCOP3CT08-14,10,122
2019,7,2,11,ILMOCOP3CT08-15,14,122
2019,7,2,11,ILMOCOP3CT08-15,10,122
2019,7,2,11,ILMOCOP3CT08-15,10,122
2019,7,2,11,ILMOCOP3CT08-15,11,122
2019,7,2,11,ILMOCOP3CT08-15,9,122
2019,7,2,11,ILMOCOP3CT08-15,14,122
2019,7,2,11,ILMOCOP3CT08-15,12,122
2019,7,2,11,ILMOCOP3CT08-15,9,122
2019,7,2,11,ILMOCOP3CT08-15,12,122
2019,7,2,11,ILMOCOP3CT08-15,9,122
2019,7,2,11,ILMOCOP3CT08-16,10,122
2019,7,2,11,ILMOCOP3CT08-16,11,122
2019,7,2,11,ILMOCOP3CT08-16,17,122
2019,7,2,11,ILMOCOP3CT08-16,11,122
2019,7,2,11,ILMOCOP3CT08-16,9,122
2019,7,2,11,ILMOCOP3CT08-16,12,122
2019,7,2,11,ILMOCOP3CT08-16,12,122
2019,7,2,11,ILMOCOP3CT08-16,17,122
2019,7,2,11,ILMOCOP3CT08-16,13,122
2019,7,2,11,ILMOCOP3CT08-16,13,122
2019,7,2,11,ILMOCOP3CT08-17,11,122
2019,7,2,11,ILMOCOP3CT08-17,24,122
2019,7,2,11,ILMOCOP3CT08-17,34,122
2019,7,2,11,ILMOCOP3CT08-17,14,122
2019,7,2,11,ILMOCOP3CT08-17,9,122
2019,7,2,11,ILMOCOP3CT08-17,10,122
2019,7,2,11,ILMOCOP3CT08-17,13,122
2019,7,2,11,ILMOCOP3CT08-17,9,122
2019,7,2,11,ILMOCOP3CT08-17,9,122
2019,7,2,11,ILMOCOP3CT08-18,11,122
2019,7,2,11,ILMOCOP3CT08-18,14,122
2019,7,2,11,ILMOCOP3CT08-18,15,122
